"What will be the time complexity of insertion operation if all the candidates are evenly spaced so that each bin has constant no. of candidates? (m = number of bins intersecting candidate intersects)",a) O(1)
b) O(m)
c) O(m2)
d) O(log m),"b",""
"Efficiency of bin depends upon ___________",a) size of query and candidates
b) location of query and candidates
c) location and size of query and candidates
d) depends on the input,"c",""
"Bigger the query rectangle the better is the query efficiency.",a) true
b) false,"b",""
"In what time can a 2-d tree be constructed?",a) O(N)
b) O(N log N)
c) O(N2)
d) O(M log N),"b",""
"Insertion into a 2-d tree is a trivial extension of insertion into a binary search tree.",a) true
b) false,"a",""
"In a two-dimensional search tree, the root is arbitrarily chosen to be?",a) even
b) odd
c) depends on subtrees
d) 1,"b",""
"Which of the following is the simplest data structure that supports range searching?",a) Heaps
b) binary search trees
c) AA-trees
d) K-d trees,"d",""
"In a k-d tree, k originally meant?",a) number of dimensions
b) size of tree
c) length of node
d) weight of node,"a",""
"What will be the correct sequence of insertion for the following k-d tree?",a) (30,40),(5,25),(70,70),(10,12),(50,30),(35,45)
b) (40,30),(5,25),(12,10),(70,70),(30,50),(45,35)
c) (30,40),(5,25),(10,12),(70,70),(50,30),(35,45)
d) (40,30),(25,5),(12,10),(70,70),(50,30),(45,35),"c",""
"Each level in a k-d tree is made of?",a) dimension only
b) cutting and dimension
c) color code of node
d) size of the level,"b",""
"What is the worst case of finding the nearest neighbour?",a) O(N)
b) O(N log N)
c) O( log N)
d) O(N3),"a",""
"What is the run time of finding the nearest neighbour in a k-d tree?",a) O(2+ log N)
b) O( log N)
c) O(2d log N)
d) O( N log N),"c",""
"How many prime concepts are available in nearest neighbour search in a kd tree?",a) 1
b) 2
c) 3
d) 4,"c",""
"Reducing search space by eliminating irrelevant trees is known as?",a) pruning
b) partial results
c) freeing space
d) traversing,"a",""
"Several kinds of queries are possible on a k-d called as?",a) partial queries
b) range queries
c) neighbour queries
d) search queries,"b",""
"What is the time taken for a range query for a perfectly balanced tree?",a) O(N)
b) O(log N)
c) O(√N+M)
d) O(√N),"c",""
"The 2d search tree has the simple property that branching on odd levels is done with respect to the first key.",a) True
b) False,"a",""
"Who invented k-d trees?",a) Arne Andersson
b) Jon Bentley
c) Jon Von Newmann
d) Rudolf Bayer,"b",""
"The leaves of an expression tree always contain?",a) operators
b) operands
c) null
d) expression,"b",""
"A node can have a minimum of one child.",a) true
b) false,"a",""
"What does the other nodes of an expression tree(except leaves) contain?",a) only operands
b) only operators
c) both operands and operators
d) expression,"b",""
"An expression tree is a kind of?",a) Binary search tree
b) Fibonacci tree
c) Binary tree
d) Treap,"c",""
"The expression obtained by recursively producing a left expression, followed by an operator, followed by recursively producing a right expression is called?",a) prefix expression
b) infix expression
c) postfix expression
d) paranthesized expression,"b",""
"The average depth of a binary tree is given as?",a) O(N)
b) O(log N)
c) O(M log N)
d) O(√N),"d",""
"Only infix expression can be made into an expression tree.",a) true
b) false,"b",""
"An expression tree is created using?",a) postfix expression
b) prefix expression
c) infix expression
d) paranthesized expression,"a",""
"++a*bc*+defg is an?",a) postfix expression
b) infix expression
c) prefix expression
d) invalid expression,"c",""
"An expression tree’s nodes can be deleted by calling?",a) malloc
b) calloc
c) delete
d) free,"d",""
"What is the postfix expression for the following expression tree?",a) abcde++**
b) ab+cde+**
c) abc+de+**
d) abcd+*e+*,"b",""
"In an expression tree algorithm, what happens when an operand is encountered?",a) create one node pointing to a stack
b) pop the nodes from the stack
c) clear stack
d) merge all the nodes,"a",""
"In a max-heap, element with the greatest key is always in the which node?",a) Leaf node
b) First node of left sub tree
c) root node
d) First node of right sub tree,"c",""
"Heap exhibits the property of a binary tree?",a) True
b) False,"a",""
"What is the complexity of adding an element to the heap.",a) O(log n)
b) O(h)
c) O(log n) & O(h)
d) O(n),"c",""
"The worst case complexity of deleting any arbitrary node value element from heap is __________",a) O(logn)
b) O(n)
c) O(nlogn)
d) O(n2),"a",""
"Heap can be used as ________________",a) Priority queue
b) Stack
c) A decreasing order array
d) Normal Array,"a",""
"If we implement heap as min-heap, deleting root node (value 1)from the heap. What would be the value of root node after second iteration if leaf node (value 100)  is chosen to replace the root at start.",a) 2
b) 100
c) 17
d) 3,"a",""
"If we implement heap as maximum heap , adding a new node of value 15 to the  left most node of right subtree. What value will be at  leaf nodes of the right subtree of the heap.",a) 15 and 1
b) 25 and 1
c) 3 and 1
d) 2 and 3,"",""
"An array consists of n elements. We want to create a heap using the elements. The time complexity of building a heap will be in order of",a) O(n*n*logn)
b) O(n*logn)
c) O(n*n)
d) O(n *logn *logn),"b",""
"What is the space complexity of searching in a heap?",a) O(logn)
b) O(n)
c) O(1)
d) O(nlogn),"b",""
"What is the best case complexity in building a heap?",a) O(nlogn)
b) O(n2)
c) O(n*longn *logn)
d) O(n),"d",""
"Given the code, choose the correct option that is consistent with the code. (Here A is the heap)",a) It is the build function of max heap
b) It is the build function of min heap
c) It is general build function of any heap
d) It is used to search element in any heap,"a",""
"What is the location of a parent node for any arbitary node i?",a) (i/2) position
b) (i+1)/ position
c) floor(i/2) position
d) ceil(i/2) position,"c",""
"State the complexity of algorithm given below.",a) o(n)
b) O(logn)
c) O(1)
d) O(n logn),"c",""
"Given an array of element 5, 7, 9, 1, 3, 10, 8, 4. Which of the following are the correct sequences of elements after inserting all the elements in a min-heap?",a) 1,3,4,5,7,8,9,10
b) 1,4,3,9,8,5,7,10
c) 1,3,4,5,8,7,9,10
d) 1,3,7,4,8,5,9,10,"a",""
"For construction of a binary heap with property that parent node has value less than child node. In reference to that which line is incorrect. Line indexed from 1.",,"",""
"add(int k)",,"",""
"{",,"",""
"    heap_size++;",,"",""
"    int i = heap_size - 1;",,"",""
"    harr[i] = k;",,"",""
"    while (i != 0 && harr[parent(i)] < harr[i])",,"",""
"    {",,"",""
"            swap(&harr[i], &harr[parent(i)]);",,"",""
"            i = parent(i);",,"",""
"   }",,"",""
"}",a) Line – 3
b) Line – 5
c) Line – 6
d) Line – 7,"c",""
"Choose the correct properties of weak-heap.",a) Every node has value greater than the value of child node
b) Every right child of node has greater value than parent node
c) Every left child of node has greater value than parent node
d) Every left and right child of node has same value as parent node,"b",""
"Left child of parent node has value lesser than the parent node.",a) True
b) False,"b",""
"What is the other name of weak heap?",a) Min-heap
b) Max-heap
c) Relaxed -heap
d) Leonardo heap,"c",""
"What is the worst case time in searching minimum value in weak -heap?",a) O(log n)
b) O(n)
c) O(n logn)
d) O(1),"d",""
"The total comparisons in finding both smallest and largest elements are",a) 2*n +2
b) n + ((n+1)/2) -2
c) n+logn
d) n2,"b",""
"What is the complexity of given function of insertion.",a) O(logn)
b) amortized O(1)
c) O(n)
d) O (n*logn),"b",""
"Does there exist a heap with seven distinct elements so that the Inorder traversal gives the element in sorted order.",a) Yes
b) No,"b",""
"The  leaf node for a heap of height h will be at which position.",a) h
b) h-1
c) h or h-1
d) h-2,"c",""
"The main distinguishable characterstic of a binomial heap from a binary heap is that",a) it allows union operations very efficiently
b) it does not allow union operations that could easily be implemented in binary heap
c) the heap structure is not similar to complete binary tree
d) the location of child node is not fixed i.e child nodes could be at level (h-2) or (h-3), where h is height of heap and h>4,"a",""
"The number of trees in a binomial heap with n nodes is",a) logn
b) n
c) nlogn
d) n/2,"a",""
"In a binomial heap the root value is greater than left child and less than right child.",a) True
b) False,"b",""
"Given the pseudo code, state whether the function for merging of two heap is correct or not?",a) True
b) False,"a",""
"What is order of resultant heap after merging two tree of order k?",a) 2*k
b) k+1
c) k*k
d) k+logk,"b",""
"Time taken in decreasing the node value in a binomial heap is",a) O(n)
b) O(1)
c) O(logn)
d) O(nlogn),"c",""
"What does this pseudo_code return ?",a) Last added element to heap
b) First element added to heap
c) Root of the heap
d) Leftmost node of the heap,"c",""
"Which of these operations have same complexities?",a) Insertion, find_min
b) Find_min, union
c) Union, Insertion
d) Deletion, Find _max,"c",""
"The Statement “Fibonacci heap has better amortized running time in compare to a binomial heap”.",a) True
b) False,"a",""
"Given a heap of n nodes.The maximum number of tree for building the heap is.",a) n
b) n-1
c) n/2
d) logn,"a",""
"Choose the option with function having same complexity for a fibonacci heap.",a) Insertion, Union
b) Insertion, Deletion
c) extract_min, insertion
d) Union, delete,"a",""
"What is wrong with the following code of insertion in fibonacci heap.",a) Line -11
b) Line -3
c) Line 9
d) Line 7,"c",""
"What will be the order of new heap created after union of heap H1 and H2 when created by the following code.Initially both are of the order n.",a) n+1
b) n+n/2
c) nlogn
d) 2*n,"a",""
"d-heap is similar to that of a?",a) binary heap
b) fibonacci heap
c) leftist heap
d) treap,"a",""
"d-heap is shallower than a binary heap.",a) true
b) false,"a",""
"Which operation cannot be directly performed in a d-heap?",a) insert
b) delete
c) find
d) create,"c",""
"Which operation is not efficiently performed in a d-heap?",a) insert
b) delete
c) find
d) merge,"d",""
"What is the run time efficiency of an insertion algorithm in d-heap?",a) O(N)
b) O(log N)
c) O(logd N)
d) O(Nd),"c",""
"How many comparisons will occur while performing a delete-min operation?",a) d
b) d-1
c) d+1
d) 1,"b",""
"How many basic operations can be performed in a d-heap?",a) 1
b) 2
c) 3
d) 4,"b",""
"What is the run time efficiency of delete-min operation?",a) O(log N)
b) O(logd N)
c) O(d logd N)
d) O(d),"c",""
"The following figure is an example for",a) d-heap
b) binary heap
c) leftist heap
d) skew heap,"a",""
"Multiplication and division to find children and parents cannot be implemented in a d-heap.",a) true
b) false,"b",""
"How many secondary operations are performed in a d-heap?",a) 1
b) 2
c) 3
d) 4,"d",""
"On which data structure is a d-ary heap based?",a) stack
b) queue
c) linked list
d) priority queue,"d",""
"What is the smallest element of the given minimum ternary heap?",a) 1
b) 10
c) 18
d) 20,"a",""
"What is the highest element of the given maximum ternary heap?",a) 31
b) 10
c) 18
d) 20,"a",""
"What is the child of smallest element of the given minimum ternary heap?",a) 1
b) 10
c) 22
d) 24,"b",""
"What are the siblings of smallest element of the given maximum ternary heap?",a) 31
b) 12
c) 18
d) 22,"c",""
"What is the height of a given minimum ternary heap?",a) 1
b) 10
c) 2
d) 24,"a",""
"What is the ancestor of the leaf node in a given minimum ternary heap?",a) 1
b) 10
c) 18
d) 20,"a",""
"Which property should ternary heap hold for execution?",a) Associative
b) Commutative
c) Tree
d) Heap,"d",""
"Should leaves in ternary heap be distributed from left to right.",a) True
b) False,"a",""
"What is the process of building a ternary heap called?",a) Heapify
b) Hashing
c) Linking
d) Merging,"a",""
"Which type of data structure is a ternary heap?",a) Array
b) Hash
c) Priority Queue
d) Priority Stack,"c",""
"Is the priority queue abstract data type.",a) True
b) False,"a",""
"What is a ternary heap?",a) An array with three elements
b) Linked list with three elements
c) Tree with three children
d) Heap with all nodes having three children,"d",""
"Who invented d-ary heap?",a) Carl Rick
b) Alan Turing
c) Donald Johnson
d) Euclid,"c",""
"What is the time complexity for inserting a new item in a ternary heap of n elements?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"a",""
"Is decrease priority operation performed more quickly in a ternary heap with respect to the binary heap.",a) True
b) False,"a",""
"What is the time complexity for decreasing priority of key in a minimum ternary heap of n elements?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"a",""
"What is the time complexity for increasing priority of key in a maximum ternary heap of n elements?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"a",""
"What is the time complexity for deleting root key in a ternary heap of n elements?",a) O (log n/ log 3)
b) O (3log n/ log 3)
c) O (n)
d) O (1),"b",""
"What is the time complexity for increasing priority of key in a minimum ternary heap of n elements?",a) O (log n/ log 3)
b) O (3log n/ log 3)
c) O (n)
d) O (1),"b",""
"What is the time complexity for decreasing priority of key in a maximum ternary heap of n elements?",a) O (log n/ log 3)
b) O (3log n/ log 3)
c) O (n)
d) O (1),"b",""
"Do ternary heap have better memory cache behavior than binary heap.",a) True
b) False,"a",""
"What is the time complexity for creating a ternary heap using swapping?",a) O (log n/ log 3)
b) O (n!)
c) O (n)
d) O (1),"c",""
"Which of the following is the application of minimum ternary heap?",a) Prim’s Algorithm
b) Euclid’s Algorithm
c) Eight Queen Puzzle
d) Tree,"a",""
"What is the reason for the efficiency of a pairing heap?",a) simplicity
b) time-efficient
c) space-efficient
d) advanced,"a",""
"How is a pairing heap represented?",a) binary tree
b) fibonacci tree
c) heap ordered tree
d) treap,"c",""
"The actual pairing heap implementation uses the right child and left child representation.",a) true
b) false,"b",""
"Which node contains a pointer to its parent?",a) root node
b) right most child
c) left most child
d) left sibling,"c",""
"Which of the heaps is implemented by the following figure?",a) fibonacci heaps
b) pairing heap
c) skew heap
d) leftist heap,"b",""
"What is the basic operation performed in a pairing heap?",a) merge
b) deletion
c) insertion
d) swapping,"a",""
"If there are c children of the root, how many calls to the merge procedure is required to reassemble the heap?",a) c
b) c+1
c) c-1
d) 1,"c",""
"Which of the following methods is the best choice for complex applications?",a) binary heap
b) d-heap
c) treap
d) pairing heap,"d",""
"Pairing heaps time complexity was inspired by that of?",a) splay tree
b) treap
c) red-black tree
d) avl tree,"a",""
"The roots of the elements of the subtrees are smaller than the root of the heap.",a) True
b) False,"b",""
"The amortized time efficiency for performing deletion of a minimum element is?",a) O(N)
b) O(log N)
c) O(N2)
d) O(M log N),"b",""
"Out of the following given options, which is the fastest algorithm?",a) fibonacci heap
b) pairing heap
c) d-ary heap
d) binary heap,"a",""
"What is the run time efficiency of an insertion algorithm?",a) O(N)
b) O(log N)
c) O(N2)
d) O(M log N),"a",""
"Pointer manipulation is generally more time-consuming than multiplication and division.",a) true
b) false,"a",""
"How many properties does a leftist heap support?",a) 1
b) 2
c) 3
d) 4,"c",""
"In a leftist heap, the null path length of a null node is defined as?",a) 0
b) 1
c) null
d) -1,"d",""
"How many nodes does a leftist tree with r nodes must have?",a) 2r
b) 2r-1
c) 2r
d) 2r-1,"b",""
"Which of the following operations does not destroy the leftist heap property?",a) insert
b) merge
c) delete
d) swap,"c",""
"What is the fundamental operation on leftist heap?",a) insertion
b) merging
c) deletion
d) swapping,"b",""
" A leftist heap is also said to be a binary heap.",a) true
b) false,"a",""
"What is the efficiency of merge used in leftist heaps?",a) O(N)
b) O(N log N)
c) O(M log N)
d) O(log N),"d",""
"What is the node path length of a node with 0 or 1 child?",a) 1
b) -1
c) 0
d) null,"c",""
"Why is this heap named leftist heap?",a) only left subtrees exist
b) the tree is biased to get deep down the left
c) it is balanced
d) right trees are unbalanced,"b",""
"In a leftist heap, all the operations should be performed on?",a) left path
b) centre path
c) right path
d) root,"c",""
"What would be the result if the left subtree of the root has a null path length of 1 and the right subtree has a null path length of 2?",a) merge occurs without violation
b) violation at left subtree
c) violation at right subtree
d) violation at the root,"d",""
"What happens if the null path length is not updated?",a) error occurs
b) all null path lengths will be 0
c) all null path lengths will be -1
d) all null path lengths will be 1,"b",""
"What is the time taken to delete a minimum element in a leftist heap?",a) O(N)
b) O(N log N)
c) O(log N)
d) O(M log N),"c",""
"In what time can a leftist heap be built?",a) O(N)
b) O(N log N)
c) O(log N)
d) O(M log N),"a",""
"___________ is a self-adjusting version of a leftist heap.",a) Rightist heap
b) Skew heap
c) d-heap
d) Binary heap,"b",""
"The worst case running time of all operations in a skew heap is given as?",a) O(N)
b) O(N log N)
c) O(N2)
d) O(M log N),"a",""
"What is the amortized cost per operation of a skew heap?",a) O(N)
b) O(N log N)
c) O(N2)
d) O(log N),"d",""
"The relationship of skew heaps to leftist heaps is analogous to that of?",a) Splay tree and AVL tree
b) Red black tree and AVL tree
c) Binary tree and Splay tree
d) Binary tree and Red black tree,"a",""
"What is the fundamental operation performed in skew heaps?",a) intersection
b) difference
c) merging
d) sorting,"c",""
"What is the time per operation of merging, insertion and deletion operations in a skew heap?",a) O(N)
b) O(log N)
c) O(N log N)
d) O(N2),"b",""
"Why would a recursive implementation fail in skew heaps?",a) skew heaps are self adjusting
b) efficiency gets reduced
c) lack of stack space
d) time complexity,"c",""
"Which of the following is difficult to determine the right path length?",a) Skew heaps
b) Binomial tree
c) Leftist heap
d) d-heap,"a",""
"The worst case analysis for a naïve merge is given as?",a) O(N)
b) O( log N)
c) O( N log N)
d) O(N2),"a",""
"How many types of the merge are available in skew heaps?",a) 1
b) 2
c) 3
d) 4,"b",""
"Naïve merge cannot be done in a skew merge.",a) true
b) false,"b",""
"What is the amortized efficiency of skew merge?",a) O(N)
b) O( log N)
c) O( N log N)
d) O(N2),"b",""
"In skew heaps, certain constraints are to be met in order to perform swapping.",a) true
b) false,"b",""
"Descending priority queue can be implemented using ______",a) max heap
b) min heap
c) min-max heap
d) trie,"a",""
"Min heap can be used to implement selection sort.",a) True
b) False,"a",""
"Which of the following is the valid min heap?",,"d",""
"The procedure given below is used to maintain min-order in the min heap. Find out the missing statements, represented as X.",a) if A[m] > A[parent(m)] then
b) if A[m] > A[parent(m)] then
c) if A[m] < A[parent(m)] then
d) if A[m] > A[parent(m)] then,"a",""
"The ascending heap property is ___________",a) A[Parent(i)] =A[i] 
b) A[Parent(i)] <= A[i] 
c) A[Parent(i)] >= A[i] 
d) A[Parent(i)] > 2 * A[i] ,"b",""
"The procedure FindMin() to find the minimum element and the procedure DeleteMin() to delete the minimum element in min heap take _________",a) logarithmic and linear time constant respectively
b) constant and linear time respectively
c) constant and quadratic time respectively
d) constant and logarithmic time respectively,"d",""
"Which one of the following array elements represents a binary min heap?",a) 12 10 8 25 14 17
b) 8 10 12 25 14 17
c) 25 17 14 12 10 8
d) 14 17 25 10 12 8,"b",""
"In a binary min heap containing n elements, the largest element can be found in __________ time.",a) O(n)
b) O(nlogn)
c) O(logn)
d) O(1),"a",""
"Min heap is a complete binary tree.",a) True
b) False,"a",""
"What will be the position of 5, when a max heap is constructed on the input elements 5, 70, 45, 7, 12, 15, 13, 65, 30, 25?",a) 5 will be at root
b) 5 will be at last level
c) 5 will be at second level
d) 5 can be anywhere in heap,"b",""
"Trie is also known as _________",a) Digital Tree
b) Treap
c) Binomial Tree
d) 2-3 Tree,"a",""
"What traversal over trie gives the lexicographical sorting of the set of the strings?",a) postorder
b) preorders
c) inorder
d) level order,"c",""
"Which of the following is the efficient data structure for searching words in dictionaries?",a) BST
b) Linked List
c) Balancded BST
d) Trie,"d",""
"Which of the following special type of trie is used for fast searching of the full texts?",a) Ctrie
b) Hash tree
c) Suffix tree
d) T tree,"c",""
"Following code snippet is the function to insert a string in a trie. Find the missing line.",a) node = node.children[index];
b) node = node.children[str.charAt(i + 1)];
c) node = node.children[index++];
d) node = node.children[index++];,"a",""
"Which of the following is not true?",a) Trie requires less storage space than hashing
b) Trie allows listing of all the words with same prefix
c) Tries are collision free
d) Trie is also known as prefix tree,"a",""
"A program to search a contact from phone directory can be implemented efficiently using ______",a) a BST
b) a trie
c) a balanced BST
d) a binary tree,"b",""
"What can be the maximum depth of the trie with n strings and m as the maximum sting the length?",a) log2n
b) log2m
c) n
d) m,"d",""
"Which of the following is true about the trie?",a) root is letter a
b) path from root to the leat yields the string
c) children of nodes are randomly ordered
d) each node stores the associated keys,"b",""
"Auto complete and spell checkers can be implemented efficiently using the trie.",a) True
b) False,"a",""
"What is the other name for Suffix Tree?",a) Array
b) Stack
c) Priority Queue
d) PAT Tree,"d",""
"Which tree allows fast implementation of string operation?",a) Rope Tree
b) Suffix Tree
c) Tango Tree
d) Top Tree,"b",""
"How much time does construction of suffix tree take?",a) O (log M)
b) O (M!)
c) Exponential to Length of Tree
d) Linear to Length of Tree,"d",""
"How much space does construction of suffix tree takes?",a) O (log M)
b) Exponential to Length of Tree
c) O (M!)
d) Linear to Length of Tree,"d",""
"Which tree provides a linear time solution for substring operation?",a) Rope Tree
b) Suffix Tree
c) Tango Tree
d) Top Tree,"b",""
"Who proposed the concept of Suffix Tree?",a) Weiner
b) Samuel F. B. Morse
c) Friedrich Clemens Gerke
d) Alexander Morse,"a",""
"Who among the following provided the first online contribution of Suffix Tree?",a) Weiner
b) Samuel F. B. Morse
c) Ukkonen
d) Alexander Morse,"c",""
"What is the time complexity of Uttkonen’s algorithm?",a) O (log n!)
b) O (n!)
c) O (n2)
d) O (n log n),"d",""
"Who among the following provided the first suffix tree contribution for all alphabet?",a) Weiner
b) Farach
c) Ukkonen
d) Alexander Morse,"b",""
"Who among the following algorithm is used in external memory and compression of the suffix tree?",a) Weiner’s algorithm
b) Farach’s algorithm
c) Ukkonen’s algorithm
d) Alexander Morse,"b",""
"Which statement is correct of suffix tree with a string of length n?",a) The tree has n leaves.
b) The tree has n roots
c) Height of Tree is n
d) Depth of tree is n,"a",""
"Do all the nodes have at least two children in suffix tree.",a) True
b) False,"b",""
"Can the two edges that are coming out of a node have labels of string beginning with the same character?",a) True
b) False,"b",""
"Which tree allows fast implementation of a set of string operation?",a) Rope Tree
b) Tango Tree
c) Generalized Suffix Tree
d) Top Tree,"c",""
"What is a time complexity for checking a string of length n is substring or not?",a) O (log n!)
b) O (n!)
c) O (n2)
d) O (n),"d",""
"What is a time complexity for x pattern occurrence of length n?",a) O (log n!)
b) Ɵ (n!)
c) O (n2)
d) Ɵ (n + x),"d",""
"What is a time complexity for finding the longest substring that is common in string S1 and S2 (n1 and n2 are the string lengths of strings s1, s2 respectively)?",a) O (log n!)
b) Ɵ (n!)
c) O (n2+ n1)
d) Ɵ (n1 + n2),"d",""
"What is a time complexity for finding the longest substring that is repeated in a string?",a) O (log n!)
b) Ɵ (n!)
c) O (n2+ n1)
d) Ɵ (n),"d",""
"What is a time complexity for finding frequently occurring of a substring of minimum length in a string?",a) Ɵ (n)
b) Ɵ (n!)
c) O (n2+ n1)
d) O (log n!),"a",""
"What is a time complexity for finding the longest prefix that is common between suffix in a string?",a) Ɵ (n)
b) Ɵ (n!)
c) Ɵ (1)
d) O (log n!),"c",""
"What is a time complexity for finding all the maximal palindrome in a string?",a) Ɵ (n)
b) Ɵ (n!)
c) Ɵ (1)
d) O (log n!),"a",""
"What is a time complexity for finding all the tandem repeats?",a) Ɵ (n)
b) Ɵ (n!)
c) Ɵ (1)
d) O (n log n + z),"a",""
"What is a time complexity for finding the longest palindromic substring in a string by using the generalized suffix tree?",a) Linear Time
b) Exponential Time
c) Logarithmic Time
d) Cubic Time,"a",""
"Which of the following algorithm of data compression uses a suffix tree?",a) Weiner’s algorithm
b) Farach’s algorithm
c) Lempel – Ziv – Welch’s algorithm
d) Alexander Morse’s algorithm,"c",""
"Which of the following data clustering algorithm uses suffix tree in search engines?",a) Weiner’s algorithm
b) Farach’s algorithm
c) Lempel – Ziv – Welch’s algorithm
d) Suffix Tree Clustering,"d",""
"What is a time complexity for finding the total length of all string on all edges of a tree?",a) Ɵ (n)
b) Ɵ (n!)
c) Ɵ (1)
d) O (n2),"d",""
"Can suffix tree be used in string problems occurring in a text editor.",a) True
b) False,"a",""
"Can suffix tree be used in bioinformatics problems and solutions.",a) True
b) False,"a",""
"For what size of nodes, the worst case of usage of space in suffix tree seen?",a) n Nodes
b) 2n Nodes
c) 2n nodes
d) n! nodes,"c",""
"What is a time complexity for inserting an alphabet in the tree using hash maps?",a) O (log n!)
b) O (n!)
c) O (n2)
d) O (1),"d",""
"What is a hash table?",a) A structure that maps values to keys
b) A structure that maps keys to values
c) A structure used for storage
d) A structure used to implement stack and queue,"b",""
"If several elements are competing for the same bucket in the hash table, what is it called?",a) Diffusion
b) Replication
c) Collision
d) Duplication,"c",""
"What is direct addressing?",a) Distinct array position for every possible key
b) Fewer array positions than keys
c) Fewer keys than array positions
d) Same array position for all keys,"a",""
"What is the search complexity in direct addressing?",a) O(n)
b) O(logn)
c) O(nlogn)
d) O(1),"d",""
"What is a hash function?",a) A function has allocated memory to keys
b) A function that computes the location of the key in the array
c) A function that creates an array
d) A function that computes the location of the values in the array,"b",""
"Which of the following is not a technique to avoid a collision?",a) Make the hash function appear random
b) Use the chaining method
c) Use uniform hashing
d) Increasing hash table size,"d",""
"What is the load factor?",a) Average array size
b) Average key size
c) Average chain length
d) Average hash table length,"c",""
"What is simple uniform hashing?",a) Every element has equal probability of hashing into any of the slots
b) A weighted probabilistic method is used to hash elements into the slots
c) Elements has Random probability of hashing into array slots
d) Elements are hashed based on priority,"a",""
"In simple uniform hashing, what is the search complexity?",a) O(n)
b) O(logn)
c) O(nlogn)
d) O(1),"d",""
"In simple chaining, what data structure is appropriate?",a) Singly linked list
b) Doubly linked list
c) Circular linked list
d) Binary trees,"b",""
"The case in which a key other than the desired one is kept at the identified location is called?",a) Hashing
b) Collision
c) Chaining
d) Open addressing,"b",""
"What data organization method is used in hash tables?",a) Stack
b) Array
c) Linked list
d) Queue,"c",""
"The task of generating alternative indices for a node is called?",a) Collision handling
b) Collision detection
c) Collision recovery
d) Closed hashing,"a",""
"Which of the following is not a collision resolution technique?",a) Separate chaining
b) Linear probing
c) Quadratic probing
d) Hashing,"d",""
"Hashing is the problem of finding an appropriate mapping of keys into addresses.",a) True
b) False,"a",""
"In a hash table of size 10, where is element 7 placed?",a) 6
b) 7
c) 17
d) 16,"b",""
"What should be the load factor for separate chaining hashing?",a) 0.5
b) 1
c) 1.5
d) 2,"b",""
"Which of the following operations are done in a hash table?",a) Insert only
b) Search only
c) Insert and search
d) Replace,"c",""
"Which of the following is identical to that of a separate chaining hash node?",a) Linked list
b) Array
c) Stack
d) Queue,"a",""
"Which of the following is the hashing function for separate chaining?",a) H(x)=(hash(x)+f(i)) mod table size
b) H(x)=hash(x)+i2  mod table size
c) H(x)=x mod table size
d) H(x)=x mod (table size * 2),"c",""
"What is the correct notation for a load factor?",a) Ω
b) ∞
c) ∑
d) ⅄,"d",""
"In hash tables, how many traversal of links does a successful search require?",a) 1+⅄
b) 1+⅄2
c) 1+ (⅄/2)
d) ⅄3,"c",""
"Which of the following is a disadvantage of using separate chaining using linked lists?",a) It requires many pointers
b) It requires linked lists
c) It uses array
d) It does not resolve collision,"a",""
"What is the worst case search time of a hashing using separate chaining algorithm?",a) O(N log N)
b) O(N)
c) O(N2)
d) O(N3),"b",""
"From the given table, find ‘?’.",a) 13
b) 16
c) 12
d) 14,"c",""
"Which of the following is used in hash tables to determine the index of any input record?",a) hash function
b) hash linked list
c) hash tree
d) hash chaining,"a",""
"What is the advantage of a hash table as a data structure?",a) faster access of data
b) easy to implement
c) very efficient for less number of entries
d) exhibit good locality of reference,"a",""
"What is the use of a hash function?",a) to calculate and return the index of corresponding data
b) to store data
c) to erase data
d) to change data,"a",""
"What is the time complexity of insert function in a hash table using a doubly linked list?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"What is the time complexity of search function in a hash table using a doubly linked list?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"What is the time complexity of delete function in the hash table using a doubly linked list?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
"Hashing can be used to encrypt and decrypt digital signatures.",a) true
b) false,"a",""
"What is the advantage of using a doubly linked list for chaining over singly linked list?",a) it takes less memory
b) it is easy to implement
c) it makes the process of insertion and deletion faster
d) it causes less collisions,"c",""
"Which of the following technique stores data in the hash table itself in case of a collision?",a) Open addressing
b) Chaining using linked list
c) Chaining using doubly linked list
d) Chaining using binary tree,"a",""
"Which of the following technique stores data in a separate entity in case of a collision?",a) Open addressing
b) Chaining using doubly linked list
c) Linear probing
d) Double hashing,"b",""
"Collision is caused due to the presence of two keys having the same value.",a) True
b) False,"a",""
"Which of the following variant of a hash table has the best cache performance?",a) hash table using a linked list for separate chaining
b) hash table using binary search tree for separate chaining
c) hash table using open addressing
d) hash table using a doubly linked list for separate chaining,"c",""
"What is the advantage of hashing with chaining?",a) cache performance is good
b) uses less space
c) less sensitive to hash function
d) has a time complexity of O(n) in the worst case,"c",""
"What is the disadvantage of hashing with chaining?",a) not easy to implement
b) takes more space
c) quite sensitive to hash function
d) table gets filled up easily,"b",""
"What is the time complexity of insert function in a hash table using a binary tree?",a) O(1)
b) O(n)
c) O(log n)
d) O(n log n),"a",""
